 12.5149 15.9076 12.7891
 36.4636 7.38015 16.7967
 14.4544 -0.272103 14.4643
 2.64847 21.131 0.888196
 0.664952 12.9219 13.904
 9.57445 10.0843 12.5587
 7.74783 11.9364 3.47451
 37.8172 17.242 11.4073
 13.2381 10.4093 7.29668
 8.88779 5.46155 0.366502
 13.806 21.7083 4.47644
 13.6112 3.61931 20.3259
 30.6472 9.28892 9.85903
 7.4244 15.2454 37.8811
 33.2513 2.19668 26.0497
 19.9288 20.1744 27.0397
 34.2353 34.3809 34.0669
 24.0178 28.45 31.9655
 38.7307 21.6723 30.4711
 24.6063 25.8957 18.123
 20.923 35.651 27.7317
 25.389 28.7052 23.9062
 4.73364 21.012 23.9154
 14.4544 24.537 19.0418
 4.27602 29.837 35.706
 32.3864 26.1688 25.8971
 37.6188 39.3963 26.894
 28.8568 29.8881 36.2883
 17.9504 29.0675 22.6191
 23.7948 17.7193 20.2069
 18.0933 35.0772 23.4174
 2.11547 12.3866 23.4045
 15.1073 37.0258 32.024
 7.93511 27.0522 30.4541
 15.7326 19.2219 37.9406
 7.01358 2.51766 29.0292
 3.73867 39.9099 37.252
 37.8813 30.2351 29.5651
 12.2651 34.0296 21.1676
 -2.12529 31.0027 26.5548
 14.1046 25.3048 25.721
 8.26288 17.9614 13.8137
 15.8523 3.59781 33.3368
 20.0024 33.0133 34.3083
 2.22474 22.9687 38.5604
 1.69847 23.0918 18.1574
 0.519684 21.2398 28.5503
 21.913 2.48837 27.2363
 37.8609 12.214 39.3713
 27.5174 1.12221 36.2077
 31.9188 35.4041 25.5568
 33.4746 12.1836 24.0519
 31.1429 22.1825 33.5908
 25.6541 3.64141 22.3238
 27.7127 3.11486 20.5949
 20.9482 20.5726 29.551
 5.27518 36.2036 25.1978
 29.7273 1.48002 19.6865
 33.9913 9.16812 24.4616
 32.3273 14.4619 32.4426
 24.2907 14.4656 30.4605
 22.9316 9.75534 27.4265
 14.3653 9.81002 37.212
 37.5077 39.2 37.3653
 14.4759 0.904954 3.76206
 11.8378 7.86303 29.9326
 12.3451 32.9712 27.6155
 11.3207 15.2674 23.9786
 1.93715 10.6084 31.1432
 39.7121 10.493 0.628693
 12.5695 4.44903 24.8824
 3.93289 11.3256 20.7269
 10.8318 3.32635 19.418
 5.98859 6.09497 39.3047
 9.63696 14.114 30.8892
 20.2368 8.53911 34.538
 35.3925 9.82997 35.2261
 38.1 3.24171 20.9702
 34.3977 -1.19261 8.8224
 26.7412 18.8615 5.98474
 39.2674 36.0482 7.21117
 39.5157 16.0379 20.6644
 31.5943 23.0508 16.5907
 0.905174 1.49528 5.51657
 21.3838 36.0559 10.5597
 24.8109 24.9973 4.26359
 37.6195 24.3105 7.4067
 13.692 34.5077 3.32583
 31.9774 29.1455 25.059
 19.4359 20.6926 6.83491
 29.2732 38.4877 38.0923
 30.3684 31.119 6.17122
 24.2664 27.002 10.8527
 20.6967 31.1149 1.98712
 23.6044 -1.09183 6.24094
 4.36346 21.7156 10.2902
 12.9143 31.5206 12.8303
 8.80172 25.7328 20.5864
 12.6255 13.0725 6.51974
 12.5342 34.9909 0.954634
 5.83059 38.5309 9.40705
 2.32125 27.2887 12.9724
 14.0861 26.7963 36.6004
 37.4608 33.9635 1.46784
 13.6184 31.8019 10.2633
 11.0655 28.8658 4.90944
 25.3603 1.17679 4.8489
 -0.409891 35.258 17.0572
 36.0371 28.018 15.127
 4.51796 31.4238 6.55562
 32.1395 17.2859 18.2827
 21.078 3.92095 9.52595
 19.8671 11.45 14.9223
 27.2769 12.8949 21.4611
 24.9014 34.545 15.3925
 31.2173 21.3198 3.96994
 21.909 15.1727 12.6108
 28.449 7.23755 8.52539
 37.6674 9.8301 8.22923
 22.0512 9.52626 4.89178
 30.9662 7.46935 39.2775
 26.5006 17.9987 3.08549
 35.5 26.9588 40.9467
 23.6513 17.3377 10.3349
 17.7775 15.1767 23.5649
 26.2955 21.7249 33.7552
 16.9995 21.7608 9.4187
 0.22794 2.41098 8.16155
 12.4239 15.862 12.7463
 36.499 7.38409 16.817
 14.3346 -0.197727 14.4223
 2.55503 21.2131 0.893106
 0.694528 12.9673 14.0232
 9.62952 10.0723 12.5522
 7.77804 11.9348 3.44208
 37.7958 17.2182 11.4327
 13.2757 10.4069 7.33799
 8.92318 5.42696 0.444776
 13.7175 21.6459 4.48774
 13.6314 3.69718 20.2712
 30.7203 9.3062 9.81777
 7.31863 15.2035 37.9512
 33.2062 2.1195 25.9815
 19.8656 20.1778 27.1629
 34.2202 34.2579 34.009
 24.0084 28.4729 31.9757
 38.8625 21.6804 30.4558
 24.5802 25.9078 18.1098
 21.0139 35.5693 27.7359
 25.3471 28.5825 23.933
 4.78806 21.0007 23.8399
 14.4706 24.6266 19.024
 4.14003 29.7872 35.7381
 32.3715 26.0767 25.8345
 37.6335 39.419 26.8622
 28.8654 29.9415 36.2377
 17.8705 29.0837 22.7149
 23.7239 17.7554 20.2289
 18.1098 35.2137 23.3229
 2.18337 12.4281 23.4438
 15.0856 37.0747 31.9926
 7.96896 27.1137 30.4617
 15.7021 19.1688 38.0146
 7.04316 2.51047 28.9605
 3.81538 39.9667 37.1892
 37.9468 30.357 29.5853
 12.2206 34.1047 21.254
 -2.17845 30.9737 26.6594
 14.0037 25.3544 25.7161
 8.29237 17.9322 13.762
 15.8096 3.58899 33.2225
 19.8533 32.9111 34.1843
 2.18181 22.907 38.5673
 1.76097 22.9832 18.1495
 0.498873 21.2545 28.4607
 21.898 2.49104 27.2603
 37.9086 12.2817 39.3301
 27.5113 1.1105 36.2196
 31.9022 35.313 25.4377
 33.3492 12.1389 24.0437
 31.1963 22.1666 33.5747
 25.563 3.61796 22.3111
 27.7326 3.14167 20.7122
 20.9367 20.6328 29.4866
 5.29401 36.2178 25.1418
 29.726 1.43698 19.697
 34.0449 9.23694 24.4626
 32.4051 14.4966 32.4541
 24.3096 14.5109 30.4618
 22.8747 9.74849 27.4874
 14.402 9.7793 37.1451
 37.4983 39.2246 37.3637
 14.3827 0.936563 3.73568
 11.7576 7.9143 29.8666
 12.3131 32.9692 27.5599
 11.1763 15.2301 24.0225
 1.94436 10.6659 31.1406
 39.6952 10.4653 0.614062
 12.5208 4.44426 24.8014
 3.92763 11.2973 20.7015
 10.7554 3.46063 19.3635
 5.91834 6.2337 39.3863
 9.54507 14.1054 30.8325
 20.0888 8.44207 34.5428
 35.4271 9.81322 35.1566
 38.1309 3.21934 20.9903
 34.5064 -1.2472 8.81915
 26.6489 18.8816 5.96956
 39.2413 36.1522 7.25719
 39.4544 16.0468 20.7173
 31.6425 23.0538 16.741
 0.906783 1.55669 5.45029
 21.3656 36.1015 10.4
 24.8101 24.9973 4.238
 37.6506 24.3611 7.37318
 13.648 34.4613 3.33782
 32.0179 29.2139 25.1039
 19.4581 20.7978 6.87035
 29.221 38.4425 38.1074
 30.3887 31.1438 6.11034
 24.3593 26.962 10.7672
 20.7841 31.1081 1.97783
 23.5638 -1.04146 6.24048
 4.36306 21.6878 10.1872
 12.9575 31.6245 12.8312
 8.84031 25.7435 20.5618
 12.6884 13.0134 6.55727
 12.4876 35.1464 0.999502
 5.77087 38.4981 9.23959
 2.36282 27.2669 12.9983
 14.0789 26.8604 36.59
 37.5595 33.956 1.42737
 13.5356 31.7967 10.3041
 11.0445 28.9394 4.86233
 25.3989 1.14123 4.80452
 -0.423663 35.154 17.0523
 35.9952 28.0498 15.064
 4.46251 31.5328 6.59651
 32.1164 17.3027 18.2769
 21.1078 3.85715 9.53024
 19.9646 11.4123 14.794
 27.2357 12.9629 21.3414
 24.9632 34.4089 15.3337
 31.2264 21.4088 3.89686
 21.9936 15.2287 12.5956
 28.4477 7.26367 8.52782
 37.6042 9.87531 8.15599
 22.0774 9.51717 4.92533
 30.9805 7.38845 39.2596
 26.4984 18.1549 3.0787
 35.4094 26.986 40.9797
 23.5822 17.2938 10.367
 17.767 15.1384 23.6346
 26.243 21.8229 33.8756
 17.0077 21.7755 9.37694
 0.178067 2.4031 8.21658
 12.4291 15.8835 12.7598
 36.5167 7.32483 16.7992
 14.2586 -0.163348 14.3459
 2.48757 21.233 0.856943
 0.746134 13.0118 14.1452
 9.70571 10.0659 12.5616
 7.8108 11.8987 3.48323
 37.8371 17.1801 11.4733
 13.3175 10.447 7.33754
 8.91463 5.30842 0.481252
 13.6515 21.6072 4.46855
 13.618 3.71889 20.2352
 30.7853 9.20094 9.751
 7.27306 15.2174 38.0066
 33.2415 2.09739 26.0091
 19.8469 20.2298 27.2232
 34.1721 34.2883 33.879
 23.9697 28.4533 32.0256
 38.9246 21.6721 30.4615
 24.5161 25.942 18.1011
 21.0746 35.5409 27.7277
 25.3359 28.5942 23.8499
 4.84736 20.9793 23.7891
 14.4658 24.7044 18.9868
 4.02937 29.7546 35.7732
 32.3833 26.0039 25.7826
 37.6268 39.4491 26.8838
 28.8953 30.0154 36.1565
 17.8191 29.1034 22.7859
 23.637 17.7332 20.3054
 18.1075 35.3326 23.2458
 2.2014 12.4411 23.5018
 15.0674 37.0483 31.873
 7.93204 27.1402 30.4422
 15.6742 19.1263 38.1056
 7.01012 2.55227 28.8414
 3.9502 39.982 37.124
 38.0208 30.5004 29.5779
 12.1965 34.1362 21.3389
 -2.20224 30.9984 26.6824
 13.9147 25.4389 25.7978
 8.21345 17.8312 13.6344
 15.8464 3.49896 33.2129
 19.6945 32.8726 34.0774
 2.20049 22.8374 38.5894
 1.84646 22.9551 18.197
 0.474741 21.2417 28.3127
 21.9234 2.51232 27.2859
 37.9551 12.287 39.3868
 27.5834 1.11184 36.2588
 31.9326 35.3274 25.3367
 33.2494 12.1154 24.0972
 31.2252 22.1363 33.6067
 25.4943 3.63167 22.3011
 27.7718 3.26225 20.7848
 20.9703 20.655 29.5192
 5.27524 36.24 25.1212
 29.7207 1.44274 19.7253
 34.0689 9.25646 24.4891
 32.5088 14.4982 32.5198
 24.2931 14.4988 30.4827
 22.8644 9.64015 27.5193
 14.455 9.82573 37.0998
 37.6013 39.2372 37.4391
 14.2459 0.897064 3.74389
 11.7141 8.01501 29.7793
 12.3428 32.9853 27.5043
 11.0412 15.2625 24.1528
 1.97821 10.7156 31.1489
 39.6669 10.4615 0.574746
 12.5155 4.42973 24.7157
 3.91961 11.2405 20.6268
 10.717 3.55094 19.3293
 5.90707 6.36591 39.5006
 9.49761 14.1074 30.7928
 19.957 8.46162 34.5516
 35.4718 9.78487 35.0017
 38.1528 3.15567 20.9997
 34.5726 -1.24635 8.80722
 26.5526 18.8921 6.03907
 39.1852 36.2385 7.26487
 39.3619 16.0824 20.763
 31.732 23.0959 16.8117
 0.851527 1.59266 5.42925
 21.3284 36.1391 10.3197
 24.7593 25.0018 4.20347
 37.6305 24.4309 7.43165
 13.6285 34.3986 3.27222
 32.0773 29.3014 25.1483
 19.4699 20.9855 6.976
 29.144 38.415 38.0686
 30.3598 31.1639 6.03363
 24.4116 26.9581 10.7315
 20.886 31.1184 1.97143
 23.5564 -1.03798 6.19499
 4.34963 21.6538 10.0168
 13.0023 31.647 12.9009
 8.81742 25.7663 20.5471
 12.7684 13.0385 6.60822
 12.4367 35.2773 0.952547
 5.69626 38.399 9.03805
 2.49669 27.2988 13.0089
 14.0647 26.8857 36.5304
 37.6309 33.9456 1.43747
 13.3873 31.8472 10.1883
 11.0978 28.9964 4.84661
 25.4462 1.17211 4.67792
 -0.510981 35.0691 17.0675
 35.9936 28.0733 14.9671
 4.42345 31.6215 6.61509
 32.1477 17.2892 18.2417
 21.1481 3.80567 9.43868
 20.0759 11.3365 14.7458
 27.2668 13.041 21.2867
 24.983 34.2819 15.243
 31.2653 21.4751 3.87758
 22.0685 15.3004 12.6212
 28.487 7.2467 8.48914
 37.5048 9.916 8.05636
 21.9693 9.5709 4.96622
 31.0206 7.33059 39.2423
 26.4794 18.283 3.02432
 35.4091 27.0338 40.9732
 23.4738 17.259 10.4132
 17.7623 15.1212 23.7216
 26.1391 21.9175 33.8206
 17.0281 21.7745 9.39915
 0.148839 2.43767 8.27573
 12.5245 15.9763 12.83
 36.5589 7.26534 16.7634
 14.2459 -0.176471 14.2579
 2.47777 21.1489 0.820513
 0.733799 13.0298 14.2207
 9.75749 10.0718 12.6127
 7.85951 11.8582 3.56162
 37.9003 17.165 11.5274
 13.3294 10.4896 7.29364
 8.87286 5.16371 0.436457
 13.6641 21.6 4.43454
 13.577 3.64378 20.2333
 30.8243 9.08538 9.70766
 7.35807 15.2922 38.0229
 33.3342 2.13399 26.0883
 19.8567 20.3142 27.1963
 34.0955 34.421 33.7245
 23.9372 28.4133 32.0768
 38.9263 21.6608 30.4863
 24.4578 25.9724 18.1101
 21.0468 35.5737 27.7409
 25.3366 28.6898 23.7222
 4.88193 20.9423 23.7714
 14.4427 24.7297 18.9586
 4.07416 29.7731 35.817
 32.3954 25.9806 25.7505
 37.5726 39.4297 26.94
 28.944 30.0668 36.0738
 17.8576 29.1047 22.7704
 23.5467 17.6927 20.3993
 18.1043 35.3957 23.2215
 2.19758 12.4315 23.5577
 15.0894 36.9558 31.7224
 7.8762 27.1155 30.4027
 15.7051 19.0867 38.1895
 6.90502 2.6072 28.7043
 4.0667 39.954 37.1045
 38.125 30.5833 29.5278
 12.1825 34.0863 21.3641
 -2.18506 31.0167 26.6356
 13.8796 25.5301 25.8925
 8.10314 17.7316 13.5335
 15.9119 3.43194 33.2597
 19.5535 32.9033 34.0132
 2.26275 22.8188 38.6252
 1.90509 23.0239 18.2561
 0.487513 21.2435 28.2513
 21.9542 2.55535 27.2933
 37.9997 12.2383 39.4959
 27.6669 1.11958 36.3235
 31.9646 35.4109 25.3175
 33.2296 12.1514 24.1535
 31.2123 22.0939 33.6787
 25.4886 3.66584 22.2981
 27.8057 3.42153 20.7863
 21.0247 20.642 29.61
 5.24129 36.2488 25.1358
 29.7125 1.46177 19.762
 34.0665 9.23786 24.4976
 32.5651 14.4482 32.623
 24.2692 14.4327 30.4986
 22.8776 9.50688 27.4931
 14.5184 9.92461 37.091
 37.7425 39.2817 37.5247
 14.127 0.800964 3.77887
 11.7201 8.10742 29.7102
 12.4261 32.992 27.4777
 11.0581 15.3328 24.1674
 1.98151 10.7111 31.1426
 39.6455 10.489 0.522811
 12.5398 4.40541 24.6722
 3.91411 11.1905 20.5467
 10.7386 3.57803 19.3347
 5.91498 6.4266 39.5879
 9.55227 14.1506 30.8136
 19.9288 8.54472 34.5579
 35.4825 9.76485 34.8187
 38.1628 3.07637 20.998
 34.6048 -1.1692 8.80125
 26.4915 18.896 6.15258
 39.1107 36.2917 7.261
 39.2896 16.1091 20.7998
 31.7506 23.193 16.711
 0.734577 1.58652 5.46823
 21.2863 36.1344 10.3806
 24.6676 25.019 4.2078
 37.5768 24.4673 7.53162
 13.6215 34.3289 3.15299
 32.1602 29.3594 25.1858
 19.4241 21.1746 7.05501
 29.0804 38.4068 37.9995
 30.2675 31.1738 6.00206
 24.343 26.9981 10.8054
 20.9129 31.1262 1.98816
 23.5749 -1.08924 6.12908
 4.31562 21.5899 9.84094
 13.0208 31.5901 12.9554
 8.77045 25.8073 20.5603
 12.7954 13.117 6.67281
 12.3944 35.3677 0.817575
 5.63954 38.2841 8.86474
 2.60322 27.3933 12.9631
 14.0532 26.8785 36.4839
 37.6219 33.954 1.55334
 13.2433 31.9014 10.0225
 11.1417 29.0123 4.89096
 25.4539 1.26796 4.56546
 -0.565643 35.0435 17.0467
 36.0491 28.0997 14.8635
 4.42457 31.6655 6.63593
 32.1955 17.2647 18.1813
 21.139 3.80167 9.33326
 20.1719 11.2622 14.8098
 27.317 13.0662 21.2997
 24.9618 34.1959 15.1718
 31.3347 21.4709 3.92399
 22.0959 15.3552 12.6804
 28.5452 7.19552 8.43015
 37.4252 9.92792 7.9524
 21.8382 9.64434 4.99914
 31.0732 7.36712 39.2687
 26.4468 18.3382 2.94767
 35.502 27.0496 40.8971
 23.3904 17.2397 10.4296
 17.7542 15.1369 23.8167
 26.0785 21.9899 33.6418
 17.0458 21.7792 9.45441
 0.156899 2.4747 8.29485
 12.6853 16.1093 12.9326
 36.6515 7.27695 16.7179
 14.2967 -0.190522 14.1902
 2.51969 21.0457 0.788825
 0.633168 13.01 14.2261
 9.77304 10.073 12.6522
 7.90655 11.8502 3.63427
 37.9259 17.2006 11.588
 13.3058 10.5262 7.24242
 8.80851 5.0699 0.347492
 13.7372 21.6159 4.37996
 13.5034 3.5204 20.2824
 30.8218 9.017 9.73707
 7.50589 15.3731 37.9921
 33.3934 2.14955 26.1381
 19.8857 20.4253 27.1243
 34.0632 34.5565 33.6481
 23.9261 28.4099 32.0822
 38.8931 21.667 30.543
 24.4441 26.0014 18.1387
 20.9533 35.6504 27.7605
 25.2965 28.8276 23.6973
 4.87604 20.9119 23.7561
 14.4255 24.6813 18.9429
 4.20384 29.8232 35.8505
 32.3918 26.0026 25.7531
 37.4983 39.367 26.9785
 28.9824 30.0635 36.0348
 17.9501 29.0996 22.6933
 23.4665 17.675 20.4459
 18.1082 35.3758 23.2485
 2.21168 12.4147 23.5941
 15.1251 36.8474 31.6568
 7.85666 27.0149 30.3584
 15.7947 19.0209 38.2516
 6.75965 2.65727 28.5831
 4.15432 39.9208 37.1398
 38.2275 30.5841 29.4617
 12.1937 33.9717 21.3009
 -2.15047 31.008 26.5588
 13.9136 25.5868 25.9161
 7.99976 17.6913 13.5034
 15.944 3.48166 33.3446
 19.472 32.9979 33.9829
 2.31088 22.8242 38.6599
 1.88968 23.1105 18.2829
 0.565882 21.2938 28.3679
 21.9587 2.61313 27.2894
 38.018 12.2132 39.56
 27.6835 1.10576 36.3777
 31.9433 35.4912 25.4015
 33.2873 12.2176 24.1932
 31.1744 22.0618 33.766
 25.51 3.69548 22.3229
 27.8124 3.53269 20.7289
 21.0687 20.6116 29.6697
 5.20493 36.254 25.1771
 29.7003 1.44987 19.8063
 34.0547 9.22261 24.4419
 32.5524 14.3564 32.7124
 24.2973 14.2944 30.5022
 22.8805 9.48208 27.436
 14.581 9.99099 37.1047
 37.828 39.357 37.5697
 14.082 0.721854 3.80925
 11.7788 8.14332 29.6812
 12.484 33.0217 27.5354
 11.2133 15.4009 24.0437
 1.94855 10.6663 31.127
 39.6539 10.5207 0.462995
 12.5604 4.38299 24.6916
 3.92314 11.1824 20.5346
 10.8002 3.5732 19.3854
 5.90429 6.40623 39.5798
 9.7108 14.2191 30.8807
 19.9916 8.62995 34.5202
 35.4948 9.78003 34.6895
 38.1413 3.00925 20.9968
 34.6135 -1.07634 8.82397
 26.5015 18.9032 6.22808
 39.0523 36.294 7.26968
 39.2582 16.1232 20.828
 31.7744 23.2887 16.5241
 0.618121 1.5539 5.55489
 21.292 36.1077 10.4858
 24.588 25.061 4.25491
 37.5084 24.4087 7.61797
 13.6133 34.2853 3.04861
 32.2495 29.3587 25.2043
 19.3654 21.2849 7.0854
 29.094 38.4072 37.9645
 30.1288 31.1538 6.01432
 24.2298 27.0677 10.9098
 20.8407 31.1111 2.02005
 23.597 -1.157 6.11288
 4.29539 21.5005 9.71821
 12.9832 31.474 12.9151
 8.7417 25.8405 20.5801
 12.7591 13.2096 6.70465
 12.3838 35.4728 0.74234
 5.68117 38.3212 8.78223
 2.55939 27.4743 12.8878
 14.0512 26.8638 36.4716
 37.5567 33.9461 1.69595
 13.1264 31.8876 9.91287
 11.1291 28.9889 4.98934
 25.4366 1.3818 4.54125
 -0.525631 35.0997 16.9659
 36.1436 28.1196 14.8023
 4.48811 31.6703 6.6528
 32.2497 17.2492 18.1248
 21.0652 3.84503 9.28332
 20.2155 11.2115 14.9479
 27.3035 13.0033 21.3675
 24.9257 34.1372 15.1672
 31.4352 21.3961 4.00278
 22.0813 15.3615 12.7125
 28.6213 7.14016 8.36599
 37.3864 9.89887 7.8954
 21.759 9.67889 5.01729
 31.1138 7.48234 39.3465
 26.3983 18.3182 2.90072
 35.6283 27.0511 40.798
 23.4038 17.2551 10.3932
 17.7489 15.1812 23.9036
 26.0688 21.9776 33.5353
 17.0531 21.8073 9.51327
 0.157733 2.48496 8.30821
 12.8601 16.2184 13.0441
 36.7683 7.35398 16.6408
 14.3568 -0.166062 14.2018
 2.60036 21.0019 0.739286
 0.516786 12.9668 14.171
 9.77352 10.0565 12.6561
 7.94201 11.8977 3.68412
 37.9132 17.273 11.6559
 13.2822 10.5281 7.22311
 8.74319 5.06353 0.277358
 13.8135 21.6553 4.33333
 13.4352 3.42495 20.4107
 30.8032 9.00364 9.8271
 7.60547 15.3884 37.939
 33.37 2.12587 26.1254
 19.9034 20.5153 27.0447
 34.0958 34.6617 33.6608
 23.922 28.4421 32.0361
 38.8634 21.6929 30.6039
 24.4707 26.0191 18.1857
 20.8587 35.7366 27.7289
 25.2606 28.9526 23.7787
 4.84316 20.9153 23.7296
 14.4237 24.5621 18.94
 4.29659 29.8615 35.8617
 32.3659 26.0267 25.7974
 37.4466 39.2928 27.0126
 28.9667 30.0356 36.0702
 18.0571 29.103 22.6026
 23.4345 17.7088 20.4239
 18.1169 35.2861 23.3057
 2.23612 12.4192 23.6046
 15.0946 36.7696 31.776
 7.85329 26.8659 30.3364
 15.8891 18.9617 38.2977
 6.67189 2.68641 28.5576
 4.21301 39.9064 37.1759
 38.2365 30.5256 29.3926
 12.2425 33.865 21.1862
 -2.14754 31.0124 26.532
 13.978 25.5858 25.8761
 7.95511 17.7295 13.5504
 15.9017 3.61807 33.4464
 19.4945 33.1162 33.9841
 2.3017 22.8416 38.6915
 1.77419 23.1334 18.2839
 0.667133 21.3581 28.5051
 21.9276 2.64956 27.2537
 37.996 12.2335 39.5501
 27.6178 1.05214 36.3831
 31.8561 35.5076 25.5258
 33.3801 12.2671 24.2025
 31.127 22.0549 33.8261
 25.5132 3.66612 22.395
 27.7638 3.50413 20.6232
 21.0645 20.549 29.6446
 5.16416 36.2685 25.2357
 29.6893 1.41977 19.8334
 34.0219 9.17763 24.3429
 32.5335 14.2785 32.7455
 24.3639 14.1675 30.4604
 22.86 9.57272 27.3751
 14.6118 9.97045 37.1052
 37.8004 39.4031 37.5449
 14.1387 0.721542 3.82472
 11.8516 8.11071 29.6995
 12.4901 33.0709 27.643
 11.3758 15.4271 23.9059
 1.93004 10.5921 31.1365
 39.6981 10.5272 0.408618
 12.5276 4.39519 24.7346
 3.92338 11.2258 20.6097
 10.8578 3.57918 19.4644
 5.91003 6.33334 39.5347
 9.87545 14.2299 30.9368
 20.0888 8.67331 34.4491
 35.5536 9.87051 34.7079
 38.0695 2.96992 21.0072
 34.6176 -1.02716 8.87504
 26.5664 18.9139 6.2305
 39.0264 36.2548 7.2871
 39.3028 16.1042 20.8437
 31.8409 23.2913 16.4134
 0.546285 1.52146 5.63886
 21.3521 36.1021 10.5331
 24.5539 25.0972 4.31878
 37.4314 24.273 7.69092
 13.6307 34.3057 3.01717
 32.2967 29.3208 25.1976
 19.3665 21.2644 7.06468
 29.1787 38.4062 37.9923
 29.9995 31.1138 6.03665
 24.1483 27.1397 10.9274
 20.7367 31.1046 2.05031
 23.6229 -1.19571 6.17818
 4.33238 21.3866 9.68719
 12.9216 31.382 12.8096
 8.74044 25.856 20.6107
 12.6911 13.2834 6.67691
 12.4132 35.6114 0.779821
 5.75879 38.4922 8.77689
 2.44484 27.4845 12.8151
 14.063 26.8133 36.4772
 37.4757 33.9079 1.78673
 13.047 31.7816 9.88879
 11.0709 28.9679 5.0794
 25.4013 1.42817 4.56066
 -0.459649 35.1633 16.9137
 36.197 28.1067 14.841
 4.60305 31.6619 6.66085
 32.3099 17.2442 18.0749
 20.9546 3.94062 9.30179
 20.195 11.2027 15.1095
 27.2503 12.8953 21.4707
 24.8978 34.1007 15.2234
 31.4832 21.3135 4.05948
 22.043 15.2968 12.6793
 28.7195 7.11233 8.33894
 37.3985 9.86096 7.92327
 21.7368 9.64839 5.01397
 31.1024 7.59556 39.421
 26.3486 18.2605 2.91168
 35.6619 27.0552 40.747
 23.4861 17.2977 10.3102
 17.7618 15.2548 23.9557
 26.0786 21.9106 33.5918
 17.0487 21.86 9.52926
 0.135414 2.47901 8.3341
 12.9912 16.2178 13.1353
 36.8377 7.39173 16.5146
 14.3885 -0.106193 14.3163
 2.6691 21.0005 0.673928
